URL,has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,url_length,has_hyphens,domain,subdomain_count,Phishing_TLD,label
http://www.au-pcccny.aeeauasaaocmeoy.mchedy.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.mchedy.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.mfznlp.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.mfznlp.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.mgpisy.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.mgpisy.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.mlufzb.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.mlufzb.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.mtuapp.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.mtuapp.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.nfrtli.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.nfrtli.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.nrjdwr.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.nrjdwr.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.nvwszn.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.nvwszn.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.nwbezf.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.nwbezf.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.nwgjza.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.nwgjza.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.ohdlut.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.ohdlut.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.otuxec.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.otuxec.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.pafzaw.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.pafzaw.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.pfrtkd.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.pfrtkd.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.pmukqz.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.pmukqz.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.punfaw.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.punfaw.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.pvnoai.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.pvnoai.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.qeptvv.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.qeptvv.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.qhumzl.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.qhumzl.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.qoepuz.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.qoepuz.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.qptcsd.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.qptcsd.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.qriyir.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.qriyir.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.qvgxtq.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.qvgxtq.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.qynyjk.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.qynyjk.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.rmlbzn.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.rmlbzn.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.rwmjlq.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.rwmjlq.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.rxspaq.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.rxspaq.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.sdnrfu.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.sdnrfu.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.shfxjv.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.shfxjv.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.tbmswx.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.tbmswx.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.tlfkjx.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.tlfkjx.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.tzqbcg.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.tzqbcg.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.urbicr.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.urbicr.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.utndwl.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.utndwl.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.vcdolz.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.vcdolz.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.vhypzf.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.vhypzf.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.vnlgog.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.vnlgog.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.vrxppt.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.vrxppt.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.vswpxe.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.vswpxe.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.weyssx.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.weyssx.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.wfclkk.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.wfclkk.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.wsejfh.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.wsejfh.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.wxtxex.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.wxtxex.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.wzyrmk.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.wzyrmk.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.xzdxdl.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.xzdxdl.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.yhuheg.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.yhuheg.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.yrwtop.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.yrwtop.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.yunpgg.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.yunpgg.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.yzioih.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.yzioih.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.zeekfn.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.zeekfn.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.zjynwc.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.zjynwc.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.zkspkj.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.zkspkj.top,3,1,1
http://www.au-pcccny.aeeauasaaocmeoy.zlxcfy.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeauasaaocmeoy.zlxcfy.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.acebmv.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.acebmv.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.aezkgj.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.aezkgj.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.aoxxdp.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.aoxxdp.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.auomwo.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.auomwo.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.awlcqy.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.awlcqy.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.axnnut.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.axnnut.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.bayvlb.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.bayvlb.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.bcvwpq.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.bcvwpq.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.bluxbq.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.bluxbq.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.bmzcgy.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.bmzcgy.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.boufbt.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.boufbt.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.bpadlv.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.bpadlv.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.caiknr.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.caiknr.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.cjjfec.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.cjjfec.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.ctkwoc.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.ctkwoc.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.ctwyvq.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.ctwyvq.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.cufyoh.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.cufyoh.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.ddwvbd.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.ddwvbd.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.dqahxx.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.dqahxx.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.egakdz.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.egakdz.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.egcbfr.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.egcbfr.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.ekijve.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.ekijve.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.etywhz.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.etywhz.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.ffqqrb.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.ffqqrb.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.flfoew.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.flfoew.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.gjaxjw.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.gjaxjw.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.glxpxy.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.glxpxy.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.gsqzpy.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.gsqzpy.top,3,1,1
http://www.au-pcccny.aeeseacaaocmeoy.hcfugu.top/AU/page1.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,www.au-pcccny.aeeseacaaocmeoy.hcfugu.top,3,1,1
